state_name,state_code,date,day_num,total_cases,confirmed_cases,probable_cases,new_cases,pnew_cases,total_deaths,confirmed_deaths,probable_deaths,new_deaths,pnew_deaths,consent_cases,consent_deaths,created_at
Idaho,ID,4/9/2021,116,183153,147052.0,36101.0,312,76.0,1993,1735.0,258.0,4,2.0,Agree,Agree,4/10/2021 13:45
Illinois,IL,4/9/2021,116,1273200,1273200.0,0.0,4004,0.0,23762,21476.0,2286.0,22,3.0,Agree,Agree,4/10/2021 13:45
Indiana,IN,4/9/2021,116,696175,0.0,0.0,1339,0.0,13131,12726.0,405.0,17,1.0,Not agree,Agree,4/10/2021 13:45
Kansas,KS,4/9/2021,116,304236,245936.0,58300.0,469,94.0,4938,0.0,0.0,6,0.0,Agree,0,4/10/2021 13:45
Kentucky,KY,4/9/2021,116,432220,328271.0,103949.0,733,239.0,6223,5631.0,592.0,4,0.0,Agree,Agree,4/10/2021 13:45
Louisiana,LA,4/9/2021,116,448838,0.0,0.0,734,288.0,10216,9353.0,863.0,16,6.0,Not agree,Agree,4/10/2021 13:45
Massachusetts,MA,4/9/2021,116,625843,615947.0,9896.0,2184,0.0,17239,17031.0,208.0,9,0.0,Agree,Agree,4/10/2021 13:45
Maryland,MD,4/9/2021,116,425247,0.0,0.0,3424,0.0,8444,8258.0,186.0,34,0.0,0,Agree,4/10/2021 13:45
Maine,ME,4/9/2021,116,53745,40773.0,12972.0,307,83.0,750,728.0,22.0,0,0.0,Agree,Agree,4/10/2021 13:45
Michigan,MI,4/9/2021,116,812865,731131.0,81734.0,8834,1000.0,17479,16426.0,1053.0,29,3.0,Agree,Agree,4/10/2021 13:45
Minnesota,MN,4/9/2021,116,537828,0.0,0.0,2646,431.0,7010,6549.0,461.0,10,0.0,0,Agree,4/10/2021 13:45
Missouri,MO,4/9/2021,116,583410,0.0,0.0,731,305.0,8515,0.0,0.0,5,0.0,Not agree,Not agree,4/10/2021 13:45
Northern Mariana Islands,MP,4/9/2021,116,160,160.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,4/10/2021 13:45
Mississippi,MS,4/9/2021,116,307332,188288.0,119044.0,238,100.0,7095,4912.0,2183.0,9,2.0,Agree,Agree,4/10/2021 13:45
Montana,MT,4/9/2021,116,105974,98483.0,7491.0,152,31.0,1521,1521.0,0.0,1,0.0,Agree,Agree,4/10/2021 13:45
North Carolina,NC,4/9/2021,116,929406,800770.0,128636.0,2509,922.0,12248,10816.0,1432.0,24,5.0,Agree,Agree,4/10/2021 13:45
North Dakota,ND,4/9/2021,116,104701,97548.0,7153.0,213,146.0,1471,0.0,0.0,1,0.0,Agree,Not agree,4/10/2021 13:45
Nebraska,NE,4/9/2021,116,213574,0.0,0.0,0,0.0,2219,0.0,0.0,0,0.0,Not agree,Not agree,4/10/2021 13:45
New Hampshire,NH,4/9/2021,116,87978,0.0,0.0,537,393.0,1253,0.0,0.0,2,0.0,Not agree,Not agree,4/10/2021 13:45
New Jersey,NJ,4/9/2021,116,946504,831260.0,115244.0,4193,728.0,24826,22253.0,2573.0,43,0.0,Agree,Agree,4/10/2021 13:45
New Mexico,NM,4/9/2021,116,193368,0.0,0.0,121,0.0,3976,0.0,0.0,2,0.0,0,Not agree,4/10/2021 13:45
Nevada,NV,4/9/2021,116,306952,0.0,0.0,637,0.0,5323,0.0,0.0,10,0.0,0,0,4/10/2021 13:45
New York,NY,4/9/2021,116,1061897,0.0,0.0,4646,0.0,18984,0.0,0.0,26,0.0,Not agree,Not agree,4/10/2021 13:45
New York City,NY,4/9/2021,116,883582,731866.0,151716.0,3673,812.0,31741,26667.0,5074.0,51,8.0,Agree,Agree,4/10/2021 13:45
Ohio,OH,4/9/2021,116,1035552,874977.0,160575.0,1946,575.0,18819,18819.0,0.0,75,0.0,Agree,Agree,4/10/2021 13:45
Oklahoma,OK,4/9/2021,116,443223,349796.0,93427.0,418,126.0,6694,5665.0,1029.0,3,0.0,Agree,Agree,4/10/2021 13:45
Oregon,OR,4/9/2021,116,169338,169338.0,0.0,543,0.0,2440,2440.0,0.0,1,0.0,Agree,Agree,4/10/2021 13:45
Pennsylvania,PA,4/9/2021,116,1064092,903064.0,161028.0,5048,976.0,25362,0.0,0.0,35,-41.0,Agree,Not agree,4/10/2021 13:45
Puerto Rico,PR,4/9/2021,116,113200,101752.0,11448.0,1440,440.0,2152,1837.0,315.0,6,-3.0,Agree,Agree,4/10/2021 13:45
Palau,PW,4/9/2021,116,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4/10/2021 13:45
Rhode Island,RI,4/9/2021,116,141097,0.0,0.0,563,0.0,2638,0.0,0.0,2,0.0,Not agree,0,4/10/2021 13:45
Marshall Islands,MH,4/9/2021,116,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,4/10/2021 13:45
South Carolina,SC,4/9/2021,116,561692,470803.0,90889.0,988,335.0,9298,0.0,0.0,6,1.0,Agree,Not agree,4/14/2021 13:28
South Dakota,SD,4/9/2021,116,119467,0.0,0.0,270,75.0,1946,1587.0,359.0,7,0.0,0,Agree,4/10/2021 13:45
Tennessee,TN,4/9/2021,116,822085,681119.0,140966.0,1120,335.0,12001,9633.0,2368.0,4,1.0,Agree,Agree,4/10/2021 13:45
Texas,TX,4/9/2021,116,2812899,0.0,0.0,3402,938.0,48109,0.0,0.0,96,0.0,Not agree,Not agree,4/10/2021 13:45
Utah,UT,4/9/2021,116,389353,389353.0,0.0,444,0.0,2157,2096.0,61.0,8,0.0,Agree,Agree,4/10/2021 13:45
Virginia,VA,4/9/2021,116,634325,494701.0,139624.0,1700,453.0,10458,8767.0,1691.0,7,-5.0,Agree,Agree,4/10/2021 13:45
Virgin Islands,VI,4/9/2021,116,2971,0.0,0.0,0,0.0,26,0.0,0.0,0,0.0,0,0,4/10/2021 13:45
Vermont,VT,4/9/2021,116,20815,0.0,0.0,146,9.0,231,0.0,0.0,1,0.0,Not agree,Not agree,4/10/2021 13:45
Washington,WA,4/9/2021,116,374794,0.0,0.0,1582,296.0,5322,0.0,0.0,6,0.0,0,0,4/10/2021 13:45
Wisconsin,WI,4/9/2021,116,643951,583935.0,60016.0,1194,102.0,7375,6672.0,703.0,5,0.0,Agree,Agree,4/10/2021 13:45
West Virginia,WV,4/9/2021,116,145299,114758.0,30541.0,479,87.0,2737,0.0,0.0,2,1.0,Agree,Not agree,4/10/2021 13:45
Wyoming,WY,4/9/2021,116,56873,48133.0,8740.0,71,6.0,701,701.0,0.0,0,0.0,Agree,Agree,4/10/2021 13:45
Alaska,AK,4/10/2021,117,62161,0.0,0.0,0,0.0,309,0.0,0.0,0,0.0,0,0,4/11/2021 13:50
Alabama,AL,4/10/2021,117,518588,403610.0,114978.0,354,145.0,10712,8439.0,2273.0,26,4.0,Agree,Agree,4/11/2021 13:50
Arkansas,AR,4/10/2021,117,332053,0.0,0.0,171,47.0,5661,0.0,0.0,0,0.0,Not agree,Not agree,4/11/2021 13:50
American Samoa,AS,4/10/2021,117,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4/11/2021 13:50
Arizona,AZ,4/10/2021,117,849021,788267.0,60754.0,819,105.0,17092,15164.0,1928.0,30,2.0,Agree,Agree,4/11/2021 13:50
California,CA,4/10/2021,117,3595224,0.0,0.0,4466,0.0,59113,0.0,0.0,170,0.0,Not agree,Not agree,4/11/2021 13:50
Colorado,CO,4/10/2021,117,477443,447472.0,29971.0,1455,122.0,6155,5422.0,733.0,5,-1.0,Agree,Agree,4/11/2021 13:50
Connecticut,CT,4/10/2021,117,321586,296201.0,25385.0,0,0.0,7944,6530.0,1414.0,0,0.0,Agree,Agree,4/11/2021 13:50
District of Columbia,DC,4/10/2021,117,45762,0.0,0.0,128,0.0,1081,0.0,0.0,2,0.0,0,0,4/11/2021 13:50
Delaware,DE,4/10/2021,117,98203,92089.0,6114.0,419,57.0,1577,1438.0,139.0,4,0.0,Agree,Agree,4/11/2021 13:50
Florida,FL,4/10/2021,117,2078784,0.0,0.0,6731,1906.0,34014,0.0,0.0,46,1.0,Not agree,Not agree,4/11/2021 13:50
Micronesia,FM,4/10/2021,117,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,4/11/2021 13:50
Georgia,GA,4/10/2021,117,1072700,861412.0,211288.0,1570,551.0,19488,16982.0,2506.0,64,12.0,Agree,Agree,4/11/2021 13:50
Guam,GU,4/10/2021,117,7833,0.0,0.0,-2,0.0,136,0.0,0.0,0,0.0,Not agree,Not agree,4/11/2021 13:50
Hawaii,HI,4/10/2021,117,29698,0.0,0.0,112,0.0,468,0.0,0.0,1,0.0,Not agree,Not agree,4/11/2021 13:50
Iowa,IA,4/10/2021,117,356509,0.0,0.0,441,83.0,5857,0.0,0.0,8,8.0,Not agree,Not agree,4/11/2021 13:50
Idaho,ID,4/10/2021,117,183374,147212.0,36162.0,221,61.0,1993,1735.0,258.0,0,0.0,Agree,Agree,4/11/2021 13:50
Illinois,IL,4/10/2021,117,1276830,1276830.0,0.0,3630,0.0,23777,21489.0,2288.0,15,2.0,Agree,Agree,4/11/2021 13:50
Indiana,IN,4/10/2021,117,697533,0.0,0.0,1358,0.0,13138,12733.0,405.0,7,0.0,Not agree,Agree,4/11/2021 13:50
Kansas,KS,4/10/2021,117,304236,245936.0,58300.0,0,0.0,4938,0.0,0.0,0,0.0,Agree,0,4/11/2021 13:50
Kentucky,KY,4/10/2021,117,432720,328529.0,104191.0,500,242.0,6241,5649.0,592.0,10,0.0,Agree,Agree,4/11/2021 13:50
Louisiana,LA,4/10/2021,117,448838,0.0,0.0,0,0.0,10216,9353.0,863.0,0,0.0,Not agree,Agree,4/11/2021 13:50
Massachusetts,MA,4/10/2021,117,627950,618054.0,9896.0,2107,0.0,17242,17034.0,208.0,3,0.0,Agree,Agree,4/11/2021 13:50
Maryland,MD,4/10/2021,117,426730,0.0,0.0,1483,0.0,8455,8269.0,186.0,11,0.0,0,Agree,4/11/2021 13:50
Maine,ME,4/10/2021,117,53963,40918.0,13045.0,218,73.0,750,728.0,22.0,0,0.0,Agree,Agree,4/11/2021 13:50
Michigan,MI,4/10/2021,117,820404,738023.0,82381.0,7539,647.0,17563,16500.0,1063.0,27,10.0,Agree,Agree,4/11/2021 13:50
Minnesota,MN,4/10/2021,117,540277,0.0,0.0,2449,266.0,7022,6560.0,462.0,12,1.0,0,Agree,4/11/2021 13:50
Missouri,MO,4/10/2021,117,583885,0.0,0.0,475,194.0,8515,0.0,0.0,0,0.0,Not agree,Not agree,4/11/2021 13:50
Northern Mariana Islands,MP,4/10/2021,117,160,160.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,4/11/2021 13:50
Mississippi,MS,4/10/2021,117,307449,188360.0,119089.0,117,45.0,7096,4912.0,2184.0,1,1.0,Agree,Agree,4/11/2021 13:50
Montana,MT,4/10/2021,117,106142,98623.0,7519.0,168,28.0,1523,1523.0,0.0,2,0.0,Agree,Agree,4/11/2021 13:50
North Carolina,NC,4/10/2021,117,929406,800770.0,128636.0,0,0.0,12248,10816.0,1432.0,0,0.0,Agree,Agree,4/11/2021 13:50
North Dakota,ND,4/10/2021,117,104745,97607.0,7138.0,44,-15.0,1471,0.0,0.0,0,0.0,Agree,Not agree,4/11/2021 13:50
Nebraska,NE,4/10/2021,117,214207,0.0,0.0,633,0.0,2220,0.0,0.0,1,0.0,Not agree,Not agree,4/11/2021 13:50
New Hampshire,NH,4/10/2021,117,88446,0.0,0.0,468,176.0,1256,0.0,0.0,3,1.0,Not agree,Not agree,4/11/2021 13:50
New Jersey,NJ,4/10/2021,117,950103,834182.0,115921.0,3599,677.0,24859,22286.0,2573.0,33,0.0,Agree,Agree,4/11/2021 13:50
New Mexico,NM,4/10/2021,117,193368,0.0,0.0,0,0.0,3976,0.0,0.0,0,0.0,0,Not agree,4/11/2021 13:50
Nevada,NV,4/10/2021,117,307704,0.0,0.0,752,0.0,5332,0.0,0.0,9,0.0,0,0,4/11/2021 13:50
New York,NY,4/10/2021,117,1065885,0.0,0.0,3988,0.0,19010,0.0,0.0,26,0.0,Not agree,Not agree,4/11/2021 13:50
New York City,NY,4/10/2021,117,886383,733886.0,152497.0,2801,781.0,31801,26721.0,5080.0,60,6.0,Agree,Agree,4/11/2021 13:50
Ohio,OH,4/10/2021,117,1037600,876418.0,161182.0,2048,607.0,18819,18819.0,0.0,0,0.0,Agree,Agree,4/11/2021 13:50
Oklahoma,OK,4/10/2021,117,443569,350081.0,93488.0,346,61.0,6696,5667.0,1029.0,2,0.0,Agree,Agree,4/11/2021 13:50
Oregon,OR,4/10/2021,117,170085,170085.0,0.0,747,0.0,2440,2440.0,0.0,0,0.0,Agree,Agree,4/11/2021 13:50
Pennsylvania,PA,4/10/2021,117,1068974,907381.0,161593.0,4882,565.0,25402,0.0,0.0,40,21.0,Agree,Not agree,4/11/2021 13:50
Puerto Rico,PR,4/10/2021,117,114197,102432.0,11765.0,997,317.0,2154,1835.0,319.0,2,4.0,Agree,Agree,4/11/2021 13:50
Palau,PW,4/10/2021,117,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4/11/2021 13:50
Rhode Island,RI,4/10/2021,117,141516,0.0,0.0,419,0.0,2638,0.0,0.0,0,0.0,Not agree,0,4/11/2021 13:50
Marshall Islands,MH,4/10/2021,117,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,4/11/2021 13:50
South Carolina,SC,4/10/2021,117,562662,471409.0,91253.0,970,364.0,9300,0.0,0.0,2,0.0,Agree,Not agree,4/14/2021 13:28
South Dakota,SD,4/10/2021,117,119705,0.0,0.0,238,63.0,1946,1587.0,359.0,0,0.0,0,Agree,4/11/2021 13:50
Tennessee,TN,4/10/2021,117,823351,682080.0,141271.0,1266,305.0,12004,9635.0,2369.0,3,1.0,Agree,Agree,4/11/2021 13:50
Texas,TX,4/10/2021,117,2816097,0.0,0.0,2661,759.0,48185,0.0,0.0,76,0.0,Not agree,Not agree,4/11/2021 13:50
Utah,UT,4/10/2021,117,389760,389760.0,0.0,407,0.0,2159,2098.0,61.0,2,0.0,Agree,Agree,4/11/2021 13:50
Virginia,VA,4/10/2021,117,635552,495627.0,139925.0,1227,301.0,10472,8780.0,1692.0,14,1.0,Agree,Agree,4/11/2021 13:50
Virgin Islands,VI,4/10/2021,117,2971,0.0,0.0,0,0.0,26,0.0,0.0,0,0.0,0,0,4/11/2021 13:50
Vermont,VT,4/10/2021,117,20965,0.0,0.0,150,10.0,231,0.0,0.0,0,0.0,Not agree,Not agree,4/11/2021 13:50
Washington,WA,4/10/2021,117,376230,0.0,0.0,1436,213.0,5322,0.0,0.0,0,0.0,0,0,4/11/2021 13:50
Wisconsin,WI,4/10/2021,117,644901,584739.0,60162.0,950,146.0,7379,6676.0,703.0,4,0.0,Agree,Agree,4/11/2021 13:50
West Virginia,WV,4/10/2021,117,145754,115082.0,30672.0,455,131.0,2742,0.0,0.0,5,-1.0,Agree,Not agree,4/11/2021 13:50
Wyoming,WY,4/10/2021,117,56873,48133.0,8740.0,0,0.0,701,701.0,0.0,0,0.0,Agree,Agree,4/11/2021 13:50
Alaska,AK,4/11/2021,118,62161,0.0,0.0,0,0.0,309,0.0,0.0,0,0.0,0,0,4/12/2021 13:39
Alabama,AL,4/11/2021,118,518899,403810.0,115089.0,311,111.0,10712,8439.0,2273.0,0,0.0,Agree,Agree,4/12/2021 13:39
Arkansas,AR,4/11/2021,118,332053,0.0,0.0,0,0.0,5661,0.0,0.0,0,0.0,Not agree,Not agree,4/12/2021 13:39
American Samoa,AS,4/11/2021,118,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4/12/2021 13:39
Arizona,AZ,4/11/2021,118,849561,788696.0,60865.0,540,111.0,17086,15159.0,1927.0,-6,-1.0,Agree,Agree,4/12/2021 13:39
California,CA,4/11/2021,118,3600178,0.0,0.0,4954,0.0,59218,0.0,0.0,105,0.0,Not agree,Not agree,4/12/2021 13:39
Colorado,CO,4/11/2021,118,478678,448626.0,30052.0,1235,81.0,6157,5424.0,733.0,2,0.0,Agree,Agree,4/12/2021 13:39
Connecticut,CT,4/11/2021,118,321586,296201.0,25385.0,0,0.0,7944,6530.0,1414.0,0,0.0,Agree,Agree,4/12/2021 13:39
District of Columbia,DC,4/11/2021,118,45830,0.0,0.0,68,0.0,1081,0.0,0.0,0,0.0,0,0,4/12/2021 13:39
Delaware,DE,4/11/2021,118,98570,92405.0,6165.0,367,51.0,1578,1439.0,139.0,1,0.0,Agree,Agree,4/12/2021 13:39
Florida,FL,4/11/2021,118,2084173,0.0,0.0,5389,1693.0,34021,0.0,0.0,7,-1.0,Not agree,Not agree,4/12/2021 13:39
Micronesia,FM,4/11/2021,118,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,4/12/2021 13:39
Georgia,GA,4/11/2021,118,1073792,862137.0,211655.0,1092,367.0,19488,16982.0,2506.0,0,0.0,Agree,Agree,4/12/2021 13:39
Guam,GU,4/11/2021,118,7833,0.0,0.0,0,0.0,136,0.0,0.0,0,0.0,Not agree,Not agree,4/12/2021 13:39
Hawaii,HI,4/11/2021,118,29787,0.0,0.0,89,0.0,468,0.0,0.0,0,0.0,Not agree,Not agree,4/12/2021 13:39
Iowa,IA,4/11/2021,118,356946,0.0,0.0,437,79.0,5857,0.0,0.0,0,0.0,Not agree,Not agree,4/12/2021 13:39
Idaho,ID,4/11/2021,118,183374,147212.0,36162.0,0,0.0,1993,1735.0,258.0,0,0.0,Agree,Agree,4/12/2021 13:39
Illinois,IL,4/11/2021,118,1279772,1279772.0,0.0,2942,0.0,23793,21505.0,2288.0,16,0.0,Agree,Agree,4/12/2021 13:39
Indiana,IN,4/11/2021,118,698692,0.0,0.0,1159,0.0,13148,12743.0,405.0,10,0.0,Not agree,Agree,4/12/2021 13:39
Kansas,KS,4/11/2021,118,304236,245936.0,58300.0,0,0.0,4938,0.0,0.0,0,0.0,Agree,0,4/12/2021 13:39
Kentucky,KY,4/11/2021,118,433085,328804.0,104281.0,365,90.0,6250,5657.0,593.0,8,1.0,Agree,Agree,4/12/2021 13:39
Louisiana,LA,4/11/2021,118,448838,0.0,0.0,0,0.0,10216,9353.0,863.0,0,0.0,Not agree,Agree,4/12/2021 13:39
Massachusetts,MA,4/11/2021,118,629781,619885.0,9896.0,1831,0.0,17250,17042.0,208.0,8,0.0,Agree,Agree,4/12/2021 13:39
Maryland,MD,4/11/2021,118,427715,0.0,0.0,985,0.0,8470,8284.0,186.0,15,0.0,0,Agree,4/12/2021 13:39
Maine,ME,4/11/2021,118,54258,41115.0,13143.0,295,98.0,751,728.0,23.0,1,1.0,Agree,Agree,4/12/2021 13:39
Michigan,MI,4/11/2021,118,825241,742860.0,82381.0,4837,0.0,17563,16500.0,1063.0,0,0.0,Agree,Agree,4/12/2021 13:39
Minnesota,MN,4/11/2021,118,542053,0.0,0.0,1776,266.0,7035,6572.0,463.0,13,1.0,0,Agree,4/12/2021 13:39
Missouri,MO,4/11/2021,118,584217,0.0,0.0,332,134.0,8515,0.0,0.0,0,0.0,Not agree,Not agree,4/12/2021 13:39
Northern Mariana Islands,MP,4/11/2021,118,160,160.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,4/12/2021 13:39
Mississippi,MS,4/11/2021,118,307519,188416.0,119103.0,70,14.0,7096,4912.0,2184.0,0,0.0,Agree,Agree,4/12/2021 13:39
Montana,MT,4/11/2021,118,106183,98656.0,7527.0,41,8.0,1523,1523.0,0.0,0,0.0,Agree,Agree,4/12/2021 13:39
North Carolina,NC,4/11/2021,118,929406,800770.0,128636.0,0,0.0,12248,10816.0,1432.0,0,0.0,Agree,Agree,4/12/2021 13:39
North Dakota,ND,4/11/2021,118,104808,97659.0,7149.0,63,11.0,1471,0.0,0.0,0,0.0,Agree,Not agree,4/12/2021 13:39
Nebraska,NE,4/11/2021,118,214207,0.0,0.0,0,0.0,2220,0.0,0.0,0,0.0,Not agree,Not agree,4/12/2021 13:39
New Hampshire,NH,4/11/2021,118,88854,0.0,0.0,408,130.0,1257,0.0,0.0,1,0.0,Not agree,Not agree,4/12/2021 13:39
New Jersey,NJ,4/11/2021,118,953490,837052.0,116438.0,3387,517.0,24870,22297.0,2573.0,11,0.0,Agree,Agree,4/12/2021 13:39
New Mexico,NM,4/11/2021,118,193368,0.0,0.0,0,0.0,3976,0.0,0.0,0,0.0,0,Not agree,4/12/2021 13:39
Nevada,NV,4/11/2021,118,308024,0.0,0.0,320,0.0,5332,0.0,0.0,0,0.0,0,0,4/12/2021 13:39
New York,NY,4/11/2021,118,1069399,0.0,0.0,3514,0.0,19032,0.0,0.0,22,0.0,Not agree,Not agree,4/12/2021 13:39
New York City,NY,4/11/2021,118,889069,736068.0,153001.0,2686,504.0,31855,26776.0,5079.0,54,-1.0,Agree,Agree,4/12/2021 13:39
Ohio,OH,4/11/2021,118,1039455,878012.0,161443.0,1855,261.0,18819,18819.0,0.0,0,0.0,Agree,Agree,4/12/2021 13:39
Oklahoma,OK,4/11/2021,118,443756,350249.0,93507.0,187,19.0,6697,5668.0,1029.0,1,0.0,Agree,Agree,4/12/2021 13:39
Oregon,OR,4/11/2021,118,170568,170568.0,0.0,483,0.0,2440,2440.0,0.0,0,0.0,Agree,Agree,4/12/2021 13:39
Pennsylvania,PA,4/11/2021,118,1072336,909917.0,162419.0,3362,826.0,25405,0.0,0.0,3,0.0,Agree,Not agree,4/12/2021 13:39
Puerto Rico,PR,4/11/2021,118,115299,103188.0,12111.0,1102,346.0,2155,1835.0,320.0,1,1.0,Agree,Agree,4/12/2021 13:39
Palau,PW,4/11/2021,118,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4/12/2021 13:39
Rhode Island,RI,4/11/2021,118,141935,0.0,0.0,419,0.0,2638,0.0,0.0,0,0.0,Not agree,0,4/12/2021 13:39
Marshall Islands,MH,4/11/2021,118,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,4/12/2021 13:39
South Carolina,SC,4/11/2021,118,563415,471864.0,91551.0,753,298.0,9302,0.0,0.0,2,0.0,Agree,Not agree,4/14/2021 13:28
South Dakota,SD,4/11/2021,118,119705,0.0,0.0,0,0.0,1946,1587.0,359.0,0,0.0,0,Agree,4/12/2021 13:39
Tennessee,TN,4/11/2021,118,824274,682727.0,141547.0,923,276.0,12012,9641.0,2371.0,8,2.0,Agree,Agree,4/12/2021 13:39
Texas,TX,4/11/2021,118,2817869,0.0,0.0,1725,209.0,48211,0.0,0.0,26,0.0,Not agree,Not agree,4/12/2021 13:39
Utah,UT,4/11/2021,118,390104,390104.0,0.0,344,0.0,2159,2098.0,61.0,0,0.0,Agree,Agree,4/12/2021 13:39
Virginia,VA,4/11/2021,118,636862,496623.0,140239.0,1310,314.0,10486,8794.0,1692.0,14,0.0,Agree,Agree,4/12/2021 13:39
Virgin Islands,VI,4/11/2021,118,2971,0.0,0.0,0,0.0,26,0.0,0.0,0,0.0,0,0,4/12/2021 13:39
Vermont,VT,4/11/2021,118,21202,0.0,0.0,237,0.0,231,0.0,0.0,0,0.0,Not agree,Not agree,4/12/2021 13:39
Washington,WA,4/11/2021,118,377464,0.0,0.0,1234,195.0,5322,0.0,0.0,0,0.0,0,0,4/12/2021 13:39
Wisconsin,WI,4/11/2021,118,645514,585308.0,60206.0,613,44.0,7380,6677.0,703.0,1,0.0,Agree,Agree,4/12/2021 13:39
West Virginia,WV,4/11/2021,118,146169,115388.0,30781.0,415,109.0,2745,0.0,0.0,3,0.0,Agree,Not agree,4/12/2021 13:39
Wyoming,WY,4/11/2021,118,56873,48133.0,8740.0,0,0.0,701,701.0,0.0,0,0.0,Agree,Agree,4/12/2021 13:39
Alaska,AK,4/12/2021,119,62547,0.0,0.0,386,0.0,310,0.0,0.0,1,0.0,0,0,4/13/2021 14:00
Alabama,AL,4/12/2021,119,519071,403928.0,115143.0,172,54.0,10712,8439.0,2273.0,0,0.0,Agree,Agree,4/13/2021 14:00
Arkansas,AR,4/12/2021,119,332222,0.0,0.0,169,40.0,5665,0.0,0.0,4,1.0,Not agree,Not agree,4/13/2021 14:00
American Samoa,AS,4/12/2021,119,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4/13/2021 14:00
Arizona,AZ,4/12/2021,119,850236,789234.0,61002.0,675,137.0,17086,15159.0,1927.0,0,0.0,Agree,Agree,4/13/2021 14:00
California,CA,4/12/2021,119,3602827,0.0,0.0,2649,0.0,59249,0.0,0.0,31,0.0,Not agree,Not agree,4/13/2021 14:00
Colorado,CO,4/12/2021,119,479590,449468.0,30122.0,912,70.0,6157,5424.0,733.0,0,0.0,Agree,Agree,4/13/2021 14:00
Connecticut,CT,4/12/2021,119,324571,298941.0,25630.0,2985,245.0,7957,6542.0,1415.0,13,1.0,Agree,Agree,4/13/2021 14:00
District of Columbia,DC,4/12/2021,119,45903,0.0,0.0,73,0.0,1084,0.0,0.0,3,0.0,0,0,4/13/2021 14:00
Delaware,DE,4/12/2021,119,98925,92703.0,6222.0,355,57.0,1581,1442.0,139.0,3,0.0,Agree,Agree,4/13/2021 14:00
Florida,FL,4/12/2021,119,2085745,0.0,0.0,1572,131.0,34056,0.0,0.0,35,3.0,Not agree,Not agree,4/13/2021 14:00
Micronesia,FM,4/12/2021,119,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,4/13/2021 14:00
Georgia,GA,4/12/2021,119,1074731,862720.0,212011.0,939,356.0,19523,17017.0,2506.0,35,0.0,Agree,Agree,4/13/2021 14:00
Guam,GU,4/12/2021,119,7847,0.0,0.0,14,1.0,136,0.0,0.0,0,0.0,Not agree,Not agree,4/13/2021 14:00
Hawaii,HI,4/12/2021,119,29855,0.0,0.0,68,0.0,468,0.0,0.0,0,0.0,Not agree,Not agree,4/13/2021 14:00
Iowa,IA,4/12/2021,119,357178,0.0,0.0,232,53.0,5857,0.0,0.0,0,0.0,Not agree,Not agree,4/13/2021 14:00
Idaho,ID,4/12/2021,119,183691,147471.0,36220.0,317,58.0,1996,1738.0,258.0,3,0.0,Agree,Agree,4/13/2021 14:00
Illinois,IL,4/12/2021,119,1282205,1282205.0,0.0,2433,0.0,23809,21523.0,2286.0,16,-2.0,Agree,Agree,4/13/2021 14:00
Indiana,IN,4/12/2021,119,699823,0.0,0.0,846,0.0,13151,12746.0,405.0,3,0.0,Not agree,Agree,4/13/2021 14:00
Kansas,KS,4/12/2021,119,304719,246330.0,58389.0,483,89.0,4930,0.0,0.0,-8,-6.0,Agree,0,4/13/2021 14:00
Kentucky,KY,4/12/2021,119,433352,329045.0,104307.0,267,26.0,6257,5664.0,593.0,7,0.0,Agree,Agree,4/13/2021 14:00
Louisiana,LA,4/12/2021,119,449827,0.0,0.0,989,267.0,10241,9366.0,875.0,25,12.0,Not agree,Agree,4/13/2021 14:00
Massachusetts,MA,4/12/2021,119,631157,621261.0,9896.0,1376,0.0,17269,17061.0,208.0,19,0.0,Agree,Agree,4/13/2021 14:00
Maryland,MD,4/12/2021,119,428799,0.0,0.0,1084,0.0,8484,8298.0,186.0,14,0.0,0,Agree,4/13/2021 14:00
Maine,ME,4/12/2021,119,54828,41482.0,13346.0,570,203.0,753,730.0,23.0,2,0.0,Agree,Agree,4/13/2021 14:00
Michigan,MI,4/12/2021,119,830957,747697.0,83260.0,5716,879.0,17576,16512.0,1064.0,13,1.0,Agree,Agree,4/13/2021 14:00
Minnesota,MN,4/12/2021,119,544046,0.0,0.0,1993,326.0,7037,6574.0,463.0,2,0.0,0,Agree,4/13/2021 14:00
